data,pme,etp,qin,qobs,tmed,qsim,qobs_imp,res
2020-10-22,0.0,2.62,3.35,5.56,20.63,5.44,5.56,0.12
2020-10-23,6.32,3.76,2.69,4.28,21.07,5.03,4.28,-0.75
2020-10-24,3.5,4.44,2.58,4.24,20.71,4.84,4.24,-0.6
2020-10-25,5.58,3.1,2.76,4.19,20.37,4.78,4.19,-0.59
2020-10-26,0.22,3.53,2.89,4.13,20.74,4.76,4.13,-0.63
2020-10-27,0.0,3.59,2.62,4.41,23.08,4.53,4.41,-0.12
2020-10-28,0.0,4.51,2.52,4.04,24.65,4.13,4.04,-0.09
2020-10-29,8.6,4.56,2.48,3.58,23.13,4.02,3.58,-0.44
2020-10-30,2.02,4.75,2.54,3.55,17.57,4.47,3.55,-0.92
2020-10-31,0.1,4.54,2.53,3.65,16.37,4.57,3.65,-0.92
2020-11-01,0.0,4.11,2.5,3.56,15.14,4.16,3.56,-0.6
2020-11-02,0.0,4.88,2.47,3.34,15.52,3.8,3.34,-0.46
2020-11-03,2.5,3.42,2.45,3.15,16.15,3.71,3.15,-0.56
2020-11-04,1.2,2.96,2.44,3.02,17.29,3.73,3.02,-0.71
2020-11-05,0.1,2.3,2.42,2.98,16.94,3.72,2.98,-0.74
2020-11-06,0.0,3.55,2.4,2.9,17.89,3.62,2.9,-0.72
2020-11-07,0.0,3.82,2.44,2.76,19.79,3.53,2.76,-0.77
2020-11-08,0.0,3.8,2.73,2.71,21.18,3.53,2.71,-0.82
2020-11-09,13.18,4.41,2.69,2.73,22.09,3.98,2.73,-1.25
2020-11-10,0.8,5.5,2.67,3.31,21.88,5.0,3.31,-1.69
2020-11-11,15.55,4.77,2.41,4.54,22.34,5.68,4.54,-1.14
2020-11-12,0.1,4.4,2.46,5.83,21.75,6.19,5.83,-0.36
2020-11-13,1.27,3.94,1.92,7.43,22.15,5.77,7.43,1.66
2020-11-14,0.0,4.18,1.45,6.17,22.68,4.51,6.17,1.66
2020-11-15,2.5,4.83,1.2,5.16,24.77,3.49,5.16,1.67
2020-11-16,0.0,5.06,1.14,3.91,24.48,3.07,3.91,0.84
2020-11-17,20.95,4.71,1.22,3.04,21.59,3.71,3.04,-0.67
2020-11-18,50.2,4.82,2.27,4.42,18.1,8.9,4.42,-4.48
2020-11-19,5.75,4.43,6.05,10.57,17.24,16.52,10.57,-5.95
2020-11-20,0.0,3.98,2.58,19.4,17.1,18.19,19.4,1.21
2020-11-21,0.0,4.35,1.4,15.28,18.55,12.52,15.28,2.76
2020-11-22,0.0,3.54,1.07,9.74,19.65,7.06,9.74,2.68
2020-11-23,0.0,2.9,0.92,6.75,20.31,4.86,6.75,1.89
2020-11-24,0.0,4.11,0.82,4.96,21.87,4.17,4.96,0.79
2020-11-25,0.0,4.26,0.9,4.0,23.57,3.91,4.0,0.09
2020-11-26,1.78,3.58,1.47,3.34,23.92,3.88,3.34,-0.54
2020-11-27,5.72,4.13,2.15,2.89,23.25,4.4,2.89,-1.51
2020-11-28,0.0,4.44,2.58,2.76,23.74,5.49,2.76,-2.73
2020-11-29,2.62,3.98,2.41,3.56,24.3,6.05,3.56,-2.49
2020-11-30,4.62,3.5,2.4,3.86,23.68,6.06,3.86,-2.2
2020-12-01,0.92,3.55,2.38,3.92,22.8,6.18,3.92,-2.26
2020-12-02,0.38,4.33,2.33,4.69,22.78,5.98,4.69,-1.29
2020-12-03,3.45,4.32,2.3,4.93,23.84,5.53,4.93,-0.6
2020-12-04,0.35,4.42,2.33,4.31,23.99,5.42,4.31,-1.11
2020-12-05,9.7,4.81,2.33,3.96,21.92,5.88,3.96,-1.92
2020-12-06,21.8,5.17,2.54,5.74,20.34,8.34,5.74,-2.6
2020-12-07,37.3,4.17,3.86,12.4,20.81,15.16,12.4,-2.76
2020-12-08,0.22,4.77,5.3,34.68,21.83,22.36,34.68,12.32
2020-12-09,12.22,4.13,2.95,28.23,21.42,22.05,28.23,6.18
2020-12-10,0.0,4.09,2.98,18.41,21.96,16.68,18.41,1.73
2020-12-11,16.73,4.14,1.83,15.65,21.7,13.49,15.65,2.16
2020-12-12,11.72,3.5,1.71,12.36,22.58,14.59,12.36,-2.23
2020-12-13,24.82,4.1,1.7,14.33,23.23,18.48,14.33,-4.15
2020-12-14,13.45,4.65,2.36,14.12,23.64,23.21,14.12,-9.09
2020-12-15,7.6,4.83,2.72,13.48,23.7,24.42,13.48,-10.94
2020-12-16,0.0,4.5,4.25,11.56,23.23,20.29,11.56,-8.73
2020-12-17,7.75,5.85,2.82,12.15,23.32,15.12,12.15,-2.97
2020-12-18,1.35,5.51,2.52,11.6,23.42,12.75,11.6,-1.15
2020-12-19,0.1,4.54,1.95,10.66,24.99,11.07,10.66,-0.41
2020-12-20,0.5,4.23,1.67,8.35,24.06,8.72,8.35,-0.37
2020-12-21,2.88,3.87,1.52,7.34,24.23,7.29,7.34,0.05
2020-12-22,0.98,4.15,1.66,5.72,21.26,7.1,5.72,-1.38
2020-12-23,0.0,4.38,1.46,7.31,20.29,6.96,7.31,0.35
2020-12-24,0.0,4.41,1.38,7.35,20.23,6.5,7.35,0.85
2020-12-25,0.0,4.33,1.31,5.63,19.73,6.08,5.63,-0.45
2020-12-26,51.42,5.46,1.48,5.62,20.3,12.48,5.62,-6.86
2020-12-27,18.7,5.42,5.04,8.5,20.2,28.75,8.5,-20.25
2020-12-28,22.3,4.63,5.37,17.66,21.58,40.94,17.66,-23.28
2020-12-29,5.72,3.85,5.67,22.23,22.15,39.49,22.23,-17.26
2020-12-30,0.88,3.4,3.27,24.93,23.62,30.05,24.93,-5.12
2020-12-31,10.0,4.51,2.33,18.33,22.83,20.39,18.33,-2.06
2021-01-01,0.32,5.06,1.91,13.44,21.6,15.86,13.44,-2.42
2021-01-02,0.88,4.73,1.75,8.59,21.43,13.63,8.59,-5.04
2021-01-03,14.8,4.57,2.21,8.69,20.92,12.41,8.69,-3.72
2021-01-04,3.05,4.84,3.77,9.34,22.25,15.33,9.34,-5.99
2021-01-05,0.65,4.59,2.74,11.61,23.74,16.75,11.61,-5.14
2021-01-06,18.25,4.8,2.02,9.68,24.98,15.73,9.68,-6.05
2021-01-07,28.72,4.66,3.88,11.38,24.44,22.45,11.38,-11.07
2021-01-08,0.2,4.57,4.27,,22.91,32.52,16.74,-15.78
2021-01-09,0.2,4.65,2.76,,22.99,29.9,26.16,-3.74
2021-01-10,15.4,4.79,2.68,,23.16,20.38,35.78,15.4
2021-01-11,2.0,4.14,4.94,40.19,23.85,18.6,40.19,21.59
2021-01-12,8.28,3.35,5.58,45.87,23.4,20.05,45.87,25.82
2021-01-13,6.32,4.22,5.22,34.64,23.41,19.8,34.64,14.84
2021-01-14,1.48,4.53,3.92,29.05,22.52,19.08,29.05,9.97
2021-01-15,7.85,4.29,2.9,30.63,21.54,17.06,30.63,13.57
2021-01-16,2.52,4.47,2.39,23.2,22.45,15.42,23.2,7.78
2021-01-17,1.12,4.36,2.3,17.22,24.37,13.95,17.22,3.27
2021-01-18,6.72,4.38,2.12,14.21,24.62,12.08,14.21,2.13
2021-01-19,0.2,4.31,1.86,13.6,23.41,11.82,13.6,1.78
2021-01-20,0.0,4.15,2.02,11.22,23.87,11.38,11.22,-0.16
2021-01-21,0.0,4.29,1.89,9.99,23.35,9.54,9.99,0.45
2021-01-22,0.0,4.06,1.61,10.1,23.35,8.23,10.1,1.87
2021-01-23,0.25,4.23,1.48,9.24,23.16,7.78,9.24,1.46
2021-01-24,3.42,4.69,1.42,8.04,23.0,7.74,8.04,0.3
2021-01-25,1.23,5.5,1.9,8.22,24.26,8.16,8.22,0.06
2021-01-26,0.12,4.28,1.57,8.73,23.66,8.25,8.73,0.48
2021-01-27,0.0,3.86,1.45,7.92,25.59,7.67,7.92,0.25
2021-01-28,0.45,5.04,1.35,8.4,24.86,7.1,8.4,1.3
2021-01-29,0.0,4.73,1.27,6.3,25.43,6.8,6.3,-0.5
2021-01-30,0.0,4.34,1.22,6.31,26.46,6.6,6.31,-0.29
2021-01-31,2.7,5.15,1.19,5.64,26.13,6.58,5.64,-0.94
2021-02-01,0.3,5.37,1.29,5.05,24.35,6.77,5.05,-1.72
2021-02-02,9.43,4.48,1.75,4.87,23.88,7.74,4.87,-2.87
2021-02-03,0.1,5.29,1.77,5.73,24.38,9.7,5.73,-3.97
2021-02-04,3.12,4.18,1.7,6.59,25.78,10.17,6.59,-3.58
2021-02-05,29.2,4.28,2.09,7.42,23.05,12.35,7.42,-4.93
2021-02-06,0.0,4.33,5.58,29.59,21.64,19.27,29.59,10.32
2021-02-07,0.0,5.15,2.53,21.85,20.69,20.99,21.85,0.86
2021-02-08,0.0,5.29,1.79,12.56,20.58,14.47,12.56,-1.91
2021-02-09,0.0,5.71,1.58,9.24,20.71,8.93,9.24,0.31
2021-02-10,6.1,4.63,1.86,7.52,21.22,7.78,7.52,-0.26
2021-02-11,5.2,4.97,3.31,9.2,20.18,9.2,9.2,0.0
2021-02-12,25.05,5.61,2.44,13.25,20.89,13.76,13.25,-0.51
2021-02-13,20.12,4.92,3.94,15.65,20.59,22.44,15.65,-6.79
2021-02-14,1.9,4.67,4.63,22.52,22.16,28.17,22.52,-5.65
2021-02-15,0.1,3.2,3.26,19.12,23.58,23.59,19.12,-4.47
2021-02-16,2.2,3.55,2.36,14.34,23.15,14.8,14.34,-0.46
2021-02-17,10.48,4.31,2.29,11.61,22.31,11.24,11.61,0.37
2021-02-18,0.75,3.86,2.18,10.53,22.74,12.55,10.53,-2.02
2021-02-19,0.22,4.65,1.88,9.46,23.11,12.4,9.46,-2.94
2021-02-20,0.0,5.0,1.72,8.45,23.23,9.67,8.45,-1.22
2021-02-21,14.2,4.77,1.65,7.37,22.92,9.38,7.37,-2.01
2021-02-22,0.12,4.4,1.91,9.38,23.31,12.61,9.38,-3.23
2021-02-23,0.1,4.71,1.68,9.04,24.23,13.17,9.04,-4.13
2021-02-24,0.75,4.3,1.55,7.54,23.43,9.94,7.54,-2.4
2021-02-25,4.42,3.74,1.5,6.6,21.36,7.88,6.6,-1.28
2021-02-26,4.35,4.16,1.65,6.19,20.04,8.48,6.19,-2.29
2021-02-27,3.3,4.14,1.7,6.71,20.84,9.53,6.71,-2.82
2021-02-28,0.1,4.1,1.61,7.27,21.61,9.42,7.27,-2.15
2021-03-01,2.7,4.06,1.55,7.79,22.98,8.39,7.79,-0.6
2021-03-02,0.35,4.06,1.58,6.76,23.49,7.57,6.76,-0.81
2021-03-03,0.0,3.67,1.47,6.16,24.29,7.1,6.16,-0.94
2021-03-04,11.0,4.24,1.44,5.49,23.09,7.74,5.49,-2.25
2021-03-05,7.2,3.66,1.67,6.78,21.54,10.66,6.78,-3.88
2021-03-06,3.98,3.8,2.02,10.36,20.85,12.98,10.36,-2.62
2021-03-07,5.1,3.82,3.35,11.12,20.5,12.53,11.12,-1.41
2021-03-08,0.7,3.34,4.15,14.49,21.25,11.43,14.49,3.06
2021-03-09,3.22,4.16,3.62,13.74,21.93,10.7,13.74,3.04
2021-03-10,0.1,3.73,2.69,12.62,21.16,9.88,12.62,2.74
2021-03-11,3.95,3.99,2.0,10.3,21.9,9.06,10.3,1.24
2021-03-12,3.88,3.81,2.23,8.95,23.6,8.76,8.95,0.19
2021-03-13,0.1,3.44,2.06,10.27,23.54,8.78,10.27,1.49
2021-03-14,0.4,4.09,1.77,8.39,23.5,8.06,8.39,0.33
2021-03-15,0.1,4.17,2.17,7.26,23.21,6.94,7.26,0.32
2021-03-16,0.1,3.97,1.78,7.24,23.43,6.36,7.24,0.88
2021-03-17,0.0,4.24,1.63,6.33,24.32,6.15,6.33,0.18
2021-03-18,10.75,3.51,1.73,6.03,22.42,6.96,6.03,-0.93
2021-03-19,0.22,3.64,1.9,10.94,21.78,9.14,10.94,1.8
2021-03-20,1.25,3.92,1.79,9.97,23.34,9.57,9.97,0.4
2021-03-21,0.1,3.8,1.62,7.89,24.01,7.62,7.89,0.27
2021-03-22,0.1,3.44,1.54,6.73,24.34,6.1,6.73,0.63
2021-03-23,0.0,3.76,1.47,5.98,24.21,5.66,5.98,0.32
2021-03-24,4.88,4.12,1.43,5.4,24.38,5.81,5.4,-0.41
2021-03-25,0.0,4.28,1.4,5.24,23.81,6.47,5.24,-1.23
2021-03-26,0.2,4.0,1.37,4.71,24.73,6.51,4.71,-1.8
2021-03-27,1.5,3.73,1.36,4.45,24.91,5.76,4.45,-1.31
2021-03-28,7.3,4.08,1.42,4.31,24.16,5.78,4.31,-1.47
2021-03-29,0.2,3.91,1.6,4.22,24.61,6.97,4.22,-2.75
2021-03-30,2.3,3.36,1.42,5.29,22.94,7.28,5.29,-1.99
2021-03-31,0.22,3.93,1.42,5.52,19.96,6.33,5.52,-0.81
2021-04-01,0.35,3.98,1.38,3.57,19.08,5.48,3.57,-1.91
2021-04-02,0.0,3.71,1.41,3.91,19.51,5.08,3.91,-1.17
2021-04-03,0.0,3.91,1.71,3.82,20.21,4.91,3.82,-1.09
2021-04-04,0.0,3.84,1.77,3.7,20.22,4.93,3.7,-1.23
2021-04-05,0.1,4.14,1.77,3.75,20.64,5.01,3.75,-1.26
2021-04-06,4.32,3.66,1.77,5.3,19.3,5.27,5.3,0.03
2021-04-07,0.22,3.64,1.78,2.73,20.16,5.81,2.73,-3.08
2021-04-08,0.0,3.76,1.77,3.98,20.46,5.87,3.98,-1.89
2021-04-09,0.0,3.84,1.76,5.32,20.63,5.35,5.32,-0.03
2021-04-10,0.0,3.6,1.75,2.74,21.3,4.95,2.74,-2.21
2021-04-11,0.1,4.03,1.74,3.73,21.57,4.82,3.73,-1.09
2021-04-12,0.1,3.6,1.72,3.71,21.88,4.75,3.71,-1.04
2021-04-13,0.0,3.46,1.75,3.59,19.48,4.69,3.59,-1.1
2021-04-14,0.0,3.33,2.0,3.54,18.8,4.67,3.54,-1.13
2021-04-15,0.0,2.74,2.1,3.43,19.6,4.72,3.43,-1.29
2021-04-16,0.0,3.24,2.14,3.53,20.17,4.8,3.53,-1.27
2021-04-17,0.0,3.48,2.16,3.67,20.36,4.85,3.67,-1.18
2021-04-18,3.65,3.84,2.27,3.87,19.63,5.02,3.87,-1.15
2021-04-19,0.0,3.63,3.26,4.01,18.48,5.47,4.01,-1.46
2021-04-20,0.0,3.56,2.43,4.16,18.0,5.78,4.16,-1.62
2021-04-21,0.1,3.28,2.31,4.47,17.98,5.54,4.47,-1.07
2021-04-22,0.0,2.66,2.27,4.27,17.18,5.1,4.27,-0.83
2021-04-23,0.1,2.94,2.24,4.06,17.79,4.85,4.06,-0.79
2021-04-24,0.0,3.37,2.22,3.94,19.53,4.74,3.94,-0.8
2021-04-25,0.1,3.74,2.2,3.9,20.17,4.67,3.9,-0.77
2021-04-26,0.0,2.77,2.19,3.82,20.36,4.6,3.82,-0.78
2021-04-27,0.2,2.53,2.2,3.68,19.4,4.55,3.68,-0.87
2021-04-28,0.1,2.95,2.19,3.62,18.72,4.51,3.62,-0.89
2021-04-29,0.0,2.49,2.17,3.56,17.17,4.47,3.56,-0.91
2021-04-30,0.0,3.1,2.16,3.47,17.49,4.42,3.47,-0.95
2021-05-01,0.0,3.28,2.16,3.38,17.67,4.37,3.38,-0.99
2021-05-02,0.0,3.12,2.15,3.48,18.51,4.33,3.48,-0.85
2021-05-03,0.1,3.24,2.15,3.5,18.41,4.29,3.5,-0.79
2021-05-04,0.6,2.88,2.14,3.39,19.67,4.25,3.39,-0.86
2021-05-05,0.0,2.59,2.13,3.31,20.2,4.22,3.31,-0.91
2021-05-06,0.0,2.9,1.9,3.26,20.78,4.16,3.26,-0.9
2021-05-07,0.0,2.52,1.71,3.2,17.39,4.02,3.2,-0.82
2021-05-08,0.0,2.86,1.68,3.22,16.97,3.83,3.22,-0.61
2021-05-09,0.0,3.07,1.67,3.06,17.78,3.68,3.06,-0.62
2021-05-10,0.0,2.53,1.66,2.89,18.4,3.6,2.89,-0.71
2021-05-11,0.0,2.47,1.66,2.79,18.62,3.55,2.79,-0.76
2021-05-12,4.85,2.7,1.65,2.73,17.33,3.68,2.73,-0.95
2021-05-13,3.85,2.68,1.76,3.0,15.51,4.23,3.0,-1.23
2021-05-14,0.0,2.67,1.8,3.97,16.43,4.63,3.97,-0.66
2021-05-15,1.72,2.63,1.75,3.87,17.01,4.38,3.87,-0.51
2021-05-16,0.2,2.76,1.76,3.87,17.93,3.93,3.87,-0.06
2021-05-17,0.12,2.27,1.74,4.08,17.68,3.68,4.08,0.4
2021-05-18,0.2,1.67,1.72,3.79,17.15,3.57,3.79,0.22
2021-05-19,0.0,1.41,1.7,3.54,17.51,3.49,3.54,0.05
2021-05-20,0.1,2.58,1.69,3.34,17.51,3.44,3.34,-0.1
2021-05-21,0.1,2.1,1.69,3.2,18.99,3.4,3.2,-0.2
2021-05-22,17.18,2.78,1.73,3.39,16.61,4.27,3.39,-0.88
2021-05-23,0.0,2.16,1.86,4.02,18.21,6.36,4.02,-2.34
2021-05-24,0.1,2.38,1.82,4.74,15.9,6.78,4.74,-2.04
2021-05-25,0.1,2.42,1.74,4.13,15.07,5.21,4.13,-1.08
2021-05-26,0.22,2.42,1.56,3.83,15.98,4.02,3.83,-0.19
2021-05-27,0.0,2.35,1.38,3.63,18.39,3.67,3.63,-0.04
2021-05-28,0.3,1.99,1.35,3.47,20.49,3.47,3.47,0.0
2021-05-29,0.9,2.48,1.36,3.28,23.46,3.33,3.28,-0.05
2021-05-30,2.22,2.33,1.38,3.39,18.8,3.31,3.39,0.08
2021-05-31,0.0,2.37,1.43,3.59,17.78,3.38,3.59,0.21
2021-06-01,0.0,1.81,1.44,3.21,17.31,3.39,3.21,-0.18
2021-06-02,0.22,2.07,1.37,3.03,18.47,3.28,3.03,-0.25
2021-06-03,0.1,2.04,1.34,2.9,19.3,3.18,2.9,-0.28
2021-06-04,0.0,2.21,1.32,2.87,20.23,3.11,2.87,-0.24
2021-06-05,0.1,1.74,1.4,2.74,19.92,3.06,2.74,-0.32
2021-06-06,0.0,1.7,1.62,2.68,19.71,3.06,2.68,-0.38
2021-06-07,2.45,2.01,1.62,2.67,18.51,3.19,2.67,-0.52
2021-06-08,0.6,2.79,1.63,2.66,17.53,3.37,2.66,-0.71
2021-06-09,0.1,2.35,1.62,2.78,18.25,3.42,2.78,-0.64
2021-06-10,20.05,2.36,1.75,2.82,18.21,4.42,2.82,-1.6
2021-06-11,0.22,2.74,2.14,3.07,17.15,6.85,3.07,-3.78
2021-06-12,0.1,2.37,1.86,3.68,15.51,7.45,3.68,-3.77
2021-06-13,0.1,2.34,1.76,3.79,14.76,5.59,3.79,-1.8
2021-06-14,0.0,2.38,1.71,3.64,15.74,4.13,3.64,-0.49
2021-06-15,0.1,1.7,1.69,3.38,16.59,3.75,3.38,-0.37
2021-06-16,0.1,2.12,1.67,3.26,15.63,3.64,3.26,-0.38
2021-06-17,0.0,2.49,1.67,3.16,14.96,3.58,3.16,-0.42
2021-06-18,0.0,2.48,1.75,3.05,15.03,3.54,3.05,-0.49
2021-06-19,0.35,2.31,1.69,2.98,16.29,3.53,2.98,-0.55
2021-06-20,1.7,2.05,1.67,2.98,17.58,3.52,2.98,-0.54
2021-06-21,0.12,2.1,1.64,3.03,15.17,3.51,3.03,-0.48
2021-06-22,11.5,2.42,1.6,3.4,15.59,4.04,3.4,-0.64
2021-06-23,0.0,2.49,1.57,3.99,15.49,5.3,3.99,-1.31
2021-06-24,0.22,2.42,1.43,4.21,16.84,5.51,4.21,-1.3
2021-06-25,0.0,2.62,1.38,3.64,19.03,4.36,3.64,-0.72
2021-06-26,0.0,2.73,1.37,3.28,19.88,3.49,3.28,-0.21
2021-06-27,0.0,2.64,1.35,3.04,20.22,3.27,3.04,-0.23
2021-06-28,0.0,2.64,1.33,2.94,17.56,3.2,2.94,-0.26
2021-06-29,0.2,2.58,1.32,2.67,13.23,3.14,2.67,-0.47
2021-06-30,0.0,2.57,1.35,2.5,9.37,3.1,2.5,-0.6
2021-07-01,0.2,2.19,1.42,2.43,11.25,3.09,2.43,-0.66
2021-07-02,0.12,2.28,1.42,2.39,14.98,3.09,2.39,-0.7
2021-07-03,0.0,2.06,1.48,2.35,15.59,3.1,2.35,-0.75
2021-07-04,0.0,2.29,1.69,2.33,15.44,3.13,2.33,-0.8
2021-07-05,0.0,2.33,1.7,2.34,15.79,3.19,2.34,-0.85
2021-07-06,0.0,2.85,1.7,2.31,15.13,3.26,2.31,-0.95
2021-07-07,0.1,2.07,1.7,2.41,14.76,3.27,2.41,-0.86
2021-07-08,0.1,1.94,1.7,2.45,15.84,3.26,2.45,-0.81
2021-07-09,0.0,2.34,1.71,2.5,15.58,3.24,2.5,-0.74
2021-07-10,0.0,1.99,1.71,2.45,16.24,3.21,2.45,-0.76
2021-07-11,0.0,2.34,1.7,2.56,16.71,3.19,2.56,-0.63
2021-07-12,0.0,2.91,1.69,2.66,17.09,3.17,2.66,-0.51
2021-07-13,0.25,2.78,1.68,2.5,17.54,3.14,2.5,-0.64
2021-07-14,0.0,3.09,1.68,2.44,17.81,3.1,2.44,-0.66
2021-07-15,0.0,3.1,1.7,2.4,19.17,3.08,2.4,-0.68
2021-07-16,0.0,2.7,1.74,2.34,18.1,3.06,2.34,-0.72
2021-07-17,0.0,2.91,1.76,2.29,17.85,3.06,2.29,-0.77
2021-07-18,0.0,2.34,1.77,2.33,17.81,3.07,2.33,-0.74
2021-07-19,0.0,2.35,1.76,2.34,12.53,3.06,2.34,-0.72
2021-07-20,0.1,2.83,1.75,2.24,10.83,3.05,2.24,-0.81
2021-07-21,0.0,2.61,1.76,2.22,13.54,3.02,2.22,-0.8
2021-07-22,0.25,2.44,1.76,2.18,14.09,3.0,2.18,-0.82
2021-07-23,0.0,2.93,1.75,2.22,16.16,2.99,2.22,-0.77
2021-07-24,0.0,2.7,1.74,2.25,17.15,2.97,2.25,-0.72
2021-07-25,0.0,2.0,1.75,2.38,17.97,2.94,2.38,-0.56
2021-07-26,0.0,2.65,1.75,2.34,18.72,2.92,2.34,-0.58
2021-07-27,0.1,2.9,1.74,2.27,20.2,2.9,2.27,-0.63
2021-07-28,33.85,3.01,2.13,3.44,12.79,4.64,3.44,-1.2
2021-07-29,0.1,2.8,2.43,7.07,8.39,8.48,7.07,-1.41
2021-07-30,0.22,2.92,1.83,7.26,7.41,9.28,7.26,-2.02
2021-07-31,0.0,2.5,1.64,5.21,10.69,6.47,5.21,-1.26
2021-08-01,0.0,2.56,1.58,4.27,13.15,4.24,4.27,0.03
2021-08-02,0.0,2.76,1.56,3.76,14.76,3.65,3.76,0.11
2021-08-03,0.0,2.46,1.54,3.41,13.63,3.49,3.41,-0.08
2021-08-04,0.0,2.82,1.53,3.17,13.77,3.42,3.17,-0.25
2021-08-05,0.0,2.63,1.53,2.98,14.76,3.37,2.98,-0.39
2021-08-06,0.0,2.97,1.53,2.85,16.4,3.33,2.85,-0.48
2021-08-07,0.0,3.13,1.52,2.73,17.08,3.3,2.73,-0.57
2021-08-08,0.0,3.0,1.51,2.71,18.0,3.27,2.71,-0.56
2021-08-09,0.0,3.06,1.5,2.73,18.73,3.23,2.73,-0.5
2021-08-10,0.25,2.79,1.51,2.6,19.16,3.19,2.6,-0.59
2021-08-11,0.0,3.42,1.5,2.46,16.12,3.16,2.46,-0.7
2021-08-12,0.0,3.35,1.53,2.37,14.21,3.14,2.37,-0.77
2021-08-13,0.0,3.14,1.68,2.33,14.7,3.13,2.33,-0.8
2021-08-14,0.0,3.03,1.55,2.41,15.61,3.15,2.41,-0.74
2021-08-15,0.0,2.63,1.58,2.57,18.35,3.14,2.57,-0.57
2021-08-16,1.32,2.07,1.6,2.54,17.48,3.11,2.54,-0.57
2021-08-17,0.0,2.6,1.6,2.46,19.88,3.1,2.46,-0.64
2021-08-18,0.0,2.54,1.59,2.41,22.24,3.08,2.41,-0.67
2021-08-19,0.0,3.11,1.59,2.33,22.6,3.05,2.33,-0.72
2021-08-20,0.0,2.63,1.57,2.3,22.14,3.01,2.3,-0.71
2021-08-21,0.0,2.7,1.59,2.25,21.48,2.99,2.25,-0.74
2021-08-22,0.0,3.1,1.74,2.26,21.7,2.98,2.26,-0.72
2021-08-23,0.0,3.75,1.77,2.26,22.11,3.01,2.26,-0.75
2021-08-24,0.0,3.48,1.77,2.2,23.17,3.06,2.2,-0.86
2021-08-25,0.0,3.01,1.76,2.2,23.72,3.07,2.2,-0.87
2021-08-26,0.0,3.02,1.7,2.15,24.23,3.05,2.15,-0.9
2021-08-27,0.0,3.02,1.64,2.41,17.04,3.0,2.41,-0.59
2021-08-28,12.68,3.81,1.75,3.04,15.25,3.39,3.04,-0.35
2021-08-29,0.0,3.69,1.91,3.27,16.57,4.48,3.27,-1.21
2021-08-30,0.0,4.11,1.85,3.29,17.48,4.76,3.29,-1.47
2021-08-31,0.2,3.37,1.44,3.22,17.82,3.96,3.22,-0.74
2021-09-01,0.0,3.78,1.27,3.14,18.58,3.22,3.14,-0.08
2021-09-02,0.0,3.85,1.21,3.02,19.79,2.88,3.02,0.14
2021-09-03,0.0,3.49,1.19,2.94,21.62,2.68,2.94,0.26
2021-09-04,0.0,2.74,1.19,2.81,21.41,2.58,2.81,0.23
2021-09-05,0.0,3.32,1.18,2.73,21.3,2.54,2.73,0.19
2021-09-06,0.0,3.19,1.17,2.66,21.02,2.5,2.66,0.16
2021-09-07,0.0,3.35,1.22,2.5,20.38,2.48,2.5,0.02
2021-09-08,0.0,3.68,1.39,2.24,24.12,2.49,2.24,-0.25
2021-09-09,1.55,3.96,1.39,1.83,23.02,2.54,1.83,-0.71
2021-09-10,8.57,4.28,1.49,1.89,20.6,2.86,1.89,-0.97
2021-09-11,0.52,3.98,1.78,1.78,21.46,3.57,1.78,-1.79
2021-09-12,0.0,4.02,2.11,1.78,22.87,3.84,1.78,-2.06
2021-09-13,0.25,4.3,2.13,1.72,25.14,3.58,1.72,-1.86
2021-09-14,0.0,4.41,1.88,1.62,26.63,3.38,1.62,-1.76
2021-09-15,0.98,4.72,1.76,1.86,20.81,3.28,1.86,-1.42
2021-09-16,0.1,4.28,1.76,2.48,17.75,3.14,2.48,-0.66
2021-09-17,0.0,4.51,1.74,2.4,18.12,3.04,2.4,-0.64
2021-09-18,0.0,4.47,1.66,2.31,22.07,2.97,2.31,-0.66
2021-09-19,0.0,4.02,1.81,2.32,23.57,2.92,2.32,-0.6
2021-09-20,0.0,3.33,1.79,2.22,25.07,2.91,2.22,-0.69
2021-09-21,0.0,3.99,1.78,2.14,23.72,2.93,2.14,-0.79
2021-09-22,0.0,4.56,1.85,2.14,14.86,2.93,2.14,-0.79
2021-09-23,0.0,5.12,1.99,2.01,15.42,2.94,2.01,-0.93
2021-09-24,0.0,4.4,2.02,1.95,18.04,2.99,1.95,-1.04
2021-09-25,3.0,3.03,2.13,1.98,17.17,3.1,1.98,-1.12
2021-09-26,1.0,2.84,2.17,2.19,20.45,3.27,2.19,-1.08
2021-09-27,0.0,3.89,2.16,2.42,22.78,3.35,2.42,-0.93
2021-09-28,0.0,3.72,2.14,2.45,23.41,3.28,2.45,-0.83
2021-09-29,0.0,3.73,2.13,2.39,22.41,3.19,2.39,-0.8
2021-09-30,0.2,3.36,2.13,2.28,19.69,3.15,2.28,-0.87
2021-10-01,4.5,3.7,2.13,2.23,18.9,3.2,2.23,-0.97
2021-10-02,0.32,3.68,2.19,2.46,20.1,3.42,2.46,-0.96
2021-10-03,18.38,2.85,2.21,3.1,20.64,4.04,3.1,-0.94
2021-10-04,5.65,3.27,1.97,3.35,20.11,5.39,3.35,-2.04
2021-10-05,0.0,4.8,1.82,4.82,17.58,5.79,4.82,-0.97
2021-10-06,1.0,4.96,1.38,4.31,21.1,4.7,4.31,-0.39
2021-10-07,0.22,3.36,1.22,3.54,18.25,3.48,3.54,0.06
